id,account_id,created_at,amount,quantity,status,region,channel,score,note
6607,acct_1607,2026-05-19T12:06:00Z,88322.22,11,new,eu,partner,24.2,"contains comma, here"
6608,acct_1608,2026-05-20T12:07:00Z,88335.59,12,active,apac,retail,24.9,"line one
line two"
6609,acct_1609,2026-05-21T12:08:00Z,88348.96,13,paused,latam,web,25.6,"escaped ""quote"""
6610,acct_1610,2026-05-22T12:09:00Z,88362.33,14,closed,mea,mobile,26.3,unicode café 東京
6611,acct_1611,2026-05-23T12:10:00Z,88375.70,15,archived,na,partner,27,plain note
6612,acct_1612,2026-05-24T12:11:00Z,88389.07,16,needs_review,eu,retail,27.7,"contains comma, here"
6613,acct_1613,2026-05-25T12:12:00Z,88402.44,17,new,apac,web,28.4,"line one
line two"
6614,acct_1614,2026-05-26T12:13:00Z,88415.81,1,active,latam,mobile,29.1,"escaped ""quote"""
6615,acct_1615,2026-05-27T12:14:00Z,88429.18,2,paused,mea,partner,29.8,unicode café 東京
6616,acct_1616,2026-05-01T12:15:00Z,88442.55,3,closed,na,retail,30.5,plain note
6617,acct_1617,2026-05-02T12:16:00Z,88455.92,4,archived,eu,web,31.2,"contains comma, here"
6618,acct_1618,2026-05-03T12:17:00Z,88469.29,5,needs_review,apac,mobile,31.9,"line one
line two"
6619,acct_1619,2026-05-04T12:18:00Z,88482.66,6,new,latam,partner,32.6,"escaped ""quote"""
6620,acct_1620,2026-05-05T12:19:00Z,88496.03,7,active,mea,retail,33.3,unicode café 東京
6621,acct_1621,2026-05-06T12:20:00Z,88509.40,8,paused,na,web,34,plain note
6622,acct_1622,2026-05-07T12:21:00Z,88522.77,9,closed,eu,mobile,34.7,"contains comma, here"
6623,acct_1623,2026-05-08T12:22:00Z,88536.14,10,archived,apac,partner,35.4,"line one
line two"
6624,acct_1624,2026-05-09T12:23:00Z,88549.51,11,needs_review,latam,retail,36.1,"escaped ""quote"""
6625,acct_1625,2026-05-10T12:24:00Z,88562.88,12,new,mea,web,36.8,unicode café 東京
6626,acct_1626,2026-05-11T12:25:00Z,88576.25,13,active,na,mobile,37.5,plain note
6627,acct_1627,2026-05-12T12:26:00Z,88589.62,14,paused,eu,partner,38.2,"contains comma, here"
6628,acct_1628,2026-05-13T12:27:00Z,88602.99,15,closed,apac,retail,38.9,"line one
line two"
6629,acct_1629,2026-05-14T12:28:00Z,88616.36,16,archived,latam,web,39.6,"escaped ""quote"""
6630,acct_1630,2026-05-15T12:29:00Z,88629.73,17,needs_review,mea,mobile,40.3,unicode café 東京
6631,acct_1631,2026-05-16T12:30:00Z,88643.10,1,new,na,partner,41,plain note
6632,acct_1632,2026-05-17T12:31:00Z,88656.47,2,active,eu,retail,41.7,"contains comma, here"
6633,acct_1633,2026-05-18T12:32:00Z,88669.84,3,paused,apac,web,42.4,"line one
line two"
6634,acct_1634,2026-05-19T12:33:00Z,88683.21,4,closed,latam,mobile,43.1,"escaped ""quote"""
6635,acct_1635,2026-05-20T12:34:00Z,88696.58,5,archived,mea,partner,43.8,unicode café 東京
6636,acct_1636,2026-05-21T12:35:00Z,88709.95,6,needs_review,na,retail,44.5,plain note
6637,acct_1637,2026-05-22T12:36:00Z,88723.32,7,new,eu,web,45.2,"contains comma, here"
6638,acct_1638,2026-05-23T12:37:00Z,88736.69,8,active,apac,mobile,45.9,"line one
line two"
6639,acct_1639,2026-05-24T12:38:00Z,88750.06,9,paused,latam,partner,46.6,"escaped ""quote"""
6640,acct_1640,2026-05-25T12:39:00Z,88763.43,10,closed,mea,retail,47.3,unicode café 東京
6641,acct_1641,2026-05-26T12:40:00Z,88776.80,11,archived,na,web,48,plain note
6642,acct_1642,2026-05-27T12:41:00Z,88790.17,12,needs_review,eu,mobile,48.7,"contains comma, here"
6643,acct_1643,2026-05-01T12:42:00Z,88803.54,13,new,apac,partner,49.4,"line one
line two"
6644,acct_1644,2026-05-02T12:43:00Z,88816.91,14,active,latam,retail,50.1,"escaped ""quote"""
6645,acct_1645,2026-05-03T12:44:00Z,88830.28,15,paused,mea,web,50.8,unicode café 東京
6646,acct_1646,2026-05-04T12:45:00Z,88843.65,16,closed,na,mobile,51.5,plain note
6647,acct_1647,2026-05-05T12:46:00Z,88857.02,17,archived,eu,partner,52.2,"contains comma, here"
6648,acct_1648,2026-05-06T12:47:00Z,88870.39,1,needs_review,apac,retail,52.9,"line one
line two"
6649,acct_1649,2026-05-07T12:48:00Z,88883.76,2,new,latam,web,53.6,"escaped ""quote"""
6650,acct_1650,2026-05-08T12:49:00Z,88897.13,3,active,mea,mobile,54.3,unicode café 東京
6651,acct_1651,2026-05-09T12:50:00Z,88910.50,4,paused,na,partner,55,plain note
6652,acct_1652,2026-05-10T12:51:00Z,88923.87,5,closed,eu,retail,55.7,"contains comma, here"
6653,acct_1653,2026-05-11T12:52:00Z,88937.24,6,archived,apac,web,56.4,"line one
line two"
6654,acct_1654,2026-05-12T12:53:00Z,88950.61,7,needs_review,latam,mobile,57.1,"escaped ""quote"""
6655,acct_1655,2026-05-13T12:54:00Z,88963.98,8,new,mea,partner,57.8,unicode café 東京
6656,acct_1656,2026-05-14T12:55:00Z,88977.35,9,active,na,retail,58.5,plain note
6657,acct_1657,2026-05-15T12:56:00Z,88990.72,10,paused,eu,web,59.2,"contains comma, here"
6658,acct_1658,2026-05-16T12:57:00Z,89004.09,11,closed,apac,mobile,59.9,"line one
line two"
6659,acct_1659,2026-05-17T12:58:00Z,89017.46,12,archived,latam,partner,60.6,"escaped ""quote"""
6660,acct_1660,2026-05-18T12:59:00Z,89030.83,13,needs_review,mea,retail,61.3,unicode café 東京
6661,acct_1661,2026-05-19T12:00:00Z,89044.20,14,new,na,web,62,plain note
6662,acct_1662,2026-05-20T12:01:00Z,89057.57,15,active,eu,mobile,62.7,"contains comma, here"
6663,acct_1663,2026-05-21T12:02:00Z,89070.94,16,paused,apac,partner,63.4,"line one
line two"
6664,acct_1664,2026-05-22T12:03:00Z,89084.31,17,closed,latam,retail,64.1,"escaped ""quote"""
6665,acct_1665,2026-05-23T12:04:00Z,89097.68,1,archived,mea,web,64.8,unicode café 東京
6666,acct_1666,2026-05-24T12:05:00Z,89111.05,2,needs_review,na,mobile,65.5,plain note
6667,acct_1667,2026-05-25T12:06:00Z,89124.42,3,new,eu,partner,66.2,"contains comma, here"
6668,acct_1668,2026-05-26T12:07:00Z,89137.79,4,active,apac,retail,66.9,"line one
line two"
6669,acct_1669,2026-05-27T12:08:00Z,89151.16,5,paused,latam,web,67.6,"escaped ""quote"""
6670,acct_1670,2026-05-01T12:09:00Z,89164.53,6,closed,mea,mobile,68.3,unicode café 東京
6671,acct_1671,2026-05-02T12:10:00Z,89177.90,7,archived,na,partner,69,plain note
6672,acct_1672,2026-05-03T12:11:00Z,89191.27,8,needs_review,eu,retail,69.7,"contains comma, here"
6673,acct_1673,2026-05-04T12:12:00Z,89204.64,9,new,apac,web,70.4,"line one
line two"
6674,acct_1674,2026-05-05T12:13:00Z,89218.01,10,active,latam,mobile,71.1,"escaped ""quote"""
6675,acct_1675,2026-05-06T12:14:00Z,89231.38,11,paused,mea,partner,71.8,unicode café 東京
6676,acct_1676,2026-05-07T12:15:00Z,89244.75,12,closed,na,retail,72.5,plain note
6677,acct_1677,2026-05-08T12:16:00Z,89258.12,13,archived,eu,web,73.2,"contains comma, here"
6678,acct_1678,2026-05-09T12:17:00Z,89271.49,14,needs_review,apac,mobile,73.9,"line one
line two"
6679,acct_1679,2026-05-10T12:18:00Z,89284.86,15,new,latam,partner,74.6,"escaped ""quote"""
6680,acct_1680,2026-05-11T12:19:00Z,89298.23,16,active,mea,retail,75.3,unicode café 東京
6681,acct_1681,2026-05-12T12:20:00Z,89311.60,17,paused,na,web,76,plain note
6682,acct_1682,2026-05-13T12:21:00Z,89324.97,1,closed,eu,mobile,76.7,"contains comma, here"
6683,acct_1683,2026-05-14T12:22:00Z,89338.34,2,archived,apac,partner,77.4,"line one
line two"
6684,acct_1684,2026-05-15T12:23:00Z,89351.71,3,needs_review,latam,retail,78.1,"escaped ""quote"""
6685,acct_1685,2026-05-16T12:24:00Z,89365.08,4,new,mea,web,78.8,unicode café 東京
6686,acct_1686,2026-05-17T12:25:00Z,89378.45,5,active,na,mobile,79.5,plain note
6687,acct_1687,2026-05-18T12:26:00Z,89391.82,6,paused,eu,partner,80.2,"contains comma, here"
6688,acct_1688,2026-05-19T12:27:00Z,89405.19,7,closed,apac,retail,80.9,"line one
line two"
6689,acct_1689,2026-05-20T12:28:00Z,89418.56,8,archived,latam,web,81.6,"escaped ""quote"""
6690,acct_1690,2026-05-21T12:29:00Z,89431.93,9,needs_review,mea,mobile,82.3,unicode café 東京
6691,acct_1691,2026-05-22T12:30:00Z,89445.30,10,new,na,partner,83,plain note
6692,acct_1692,2026-05-23T12:31:00Z,89458.67,11,active,eu,retail,83.7,"contains comma, here"
6693,acct_1693,2026-05-24T12:32:00Z,89472.04,12,paused,apac,web,84.4,"line one
line two"
6694,acct_1694,2026-05-25T12:33:00Z,89485.41,13,closed,latam,mobile,85.1,"escaped ""quote"""
6695,acct_1695,2026-05-26T12:34:00Z,89498.78,14,archived,mea,partner,85.8,unicode café 東京
6696,acct_1696,2026-05-27T12:35:00Z,89512.15,15,needs_review,na,retail,86.5,plain note
6697,acct_1697,2026-05-01T12:36:00Z,89525.52,16,new,eu,web,87.2,"contains comma, here"
6698,acct_1698,2026-05-02T12:37:00Z,89538.89,17,active,apac,mobile,87.9,"line one
line two"
6699,acct_1699,2026-05-03T12:38:00Z,89552.26,1,paused,latam,partner,88.6,"escaped ""quote"""
6700,acct_1700,2026-05-04T12:39:00Z,89565.63,2,closed,mea,retail,89.3,unicode café 東京
6701,acct_1701,2026-05-05T12:40:00Z,89579.00,3,archived,na,web,90,plain note
6702,acct_1702,2026-05-06T12:41:00Z,89592.37,4,needs_review,eu,mobile,90.7,"contains comma, here"
6703,acct_1703,2026-05-07T12:42:00Z,89605.74,5,new,apac,partner,91.4,"line one
line two"
6704,acct_1704,2026-05-08T12:43:00Z,89619.11,6,active,latam,retail,92.1,"escaped ""quote"""
6705,acct_1705,2026-05-09T12:44:00Z,89632.48,7,paused,mea,web,92.8,unicode café 東京
6706,acct_1706,2026-05-10T12:45:00Z,89645.85,8,closed,na,mobile,93.5,plain note
6707,acct_1707,2026-05-11T12:46:00Z,89659.22,9,archived,eu,partner,94.2,"contains comma, here"
6708,acct_1708,2026-05-12T12:47:00Z,89672.59,10,needs_review,apac,retail,94.9,"line one
line two"
6709,acct_1709,2026-05-13T12:48:00Z,89685.96,11,new,latam,web,95.6,"escaped ""quote"""
6710,acct_1710,2026-05-14T12:49:00Z,89699.33,12,active,mea,mobile,96.3,unicode café 東京
6711,acct_1711,2026-05-15T12:50:00Z,89712.70,13,paused,na,partner,97,plain note
6712,acct_1712,2026-05-16T12:51:00Z,89726.07,14,closed,eu,retail,97.7,"contains comma, here"
6713,acct_1713,2026-05-17T12:52:00Z,89739.44,15,archived,apac,web,98.4,"line one
line two"
6714,acct_1714,2026-05-18T12:53:00Z,89752.81,16,needs_review,latam,mobile,99.1,"escaped ""quote"""
6715,acct_1715,2026-05-19T12:54:00Z,89766.18,17,new,mea,partner,99.8,unicode café 東京
6716,acct_1716,2026-05-20T12:55:00Z,89779.55,1,active,na,retail,0.5,plain note
6717,acct_1717,2026-05-21T12:56:00Z,89792.92,2,paused,eu,web,1.2,"contains comma, here"
6718,acct_1718,2026-05-22T12:57:00Z,89806.29,3,closed,apac,mobile,1.9,"line one
line two"
6719,acct_1719,2026-05-23T12:58:00Z,89819.66,4,archived,latam,partner,2.6,"escaped ""quote"""
6720,acct_1720,2026-05-24T12:59:00Z,89833.03,5,needs_review,mea,retail,3.3,unicode café 東京
6721,acct_1721,2026-05-25T12:00:00Z,89846.40,6,new,na,web,4,plain note
6722,acct_1722,2026-05-26T12:01:00Z,89859.77,7,active,eu,mobile,4.7,"contains comma, here"
6723,acct_1723,2026-05-27T12:02:00Z,89873.14,8,paused,apac,partner,5.4,"line one
line two"
6724,acct_1724,2026-05-01T12:03:00Z,89886.51,9,closed,latam,retail,6.1,"escaped ""quote"""
6725,acct_1725,2026-05-02T12:04:00Z,89899.88,10,archived,mea,web,6.8,unicode café 東京
6726,acct_1726,2026-05-03T12:05:00Z,89913.25,11,needs_review,na,mobile,7.5,plain note
6727,acct_1727,2026-05-04T12:06:00Z,89926.62,12,new,eu,partner,8.2,"contains comma, here"
6728,acct_1728,2026-05-05T12:07:00Z,89939.99,13,active,apac,retail,8.9,"line one
line two"
6729,acct_1729,2026-05-06T12:08:00Z,89953.36,14,paused,latam,web,9.6,"escaped ""quote"""
6730,acct_1730,2026-05-07T12:09:00Z,89966.73,15,closed,mea,mobile,10.3,unicode café 東京
6731,acct_1731,2026-05-08T12:10:00Z,89980.10,16,archived,na,partner,11,plain note
6732,acct_1732,2026-05-09T12:11:00Z,89993.47,17,needs_review,eu,retail,11.7,"contains comma, here"
6733,acct_1733,2026-05-10T12:12:00Z,90006.84,1,new,apac,web,12.4,"line one
line two"
6734,acct_1734,2026-05-11T12:13:00Z,90020.21,2,active,latam,mobile,13.1,"escaped ""quote"""
6735,acct_1735,2026-05-12T12:14:00Z,90033.58,3,paused,mea,partner,13.8,unicode café 東京
6736,acct_1736,2026-05-13T12:15:00Z,90046.95,4,closed,na,retail,14.5,plain note
6737,acct_1737,2026-05-14T12:16:00Z,90060.32,5,archived,eu,web,15.2,"contains comma, here"
6738,acct_1738,2026-05-15T12:17:00Z,90073.69,6,needs_review,apac,mobile,15.9,"line one
line two"
6739,acct_1739,2026-05-16T12:18:00Z,90087.06,7,new,latam,partner,16.6,"escaped ""quote"""
6740,acct_1740,2026-05-17T12:19:00Z,90100.43,8,active,mea,retail,17.3,unicode café 東京
6741,acct_1741,2026-05-18T12:20:00Z,90113.80,9,paused,na,web,18,plain note
6742,acct_1742,2026-05-19T12:21:00Z,90127.17,10,closed,eu,mobile,18.7,"contains comma, here"
6743,acct_1743,2026-05-20T12:22:00Z,90140.54,11,archived,apac,partner,19.4,"line one
line two"
6744,acct_1744,2026-05-21T12:23:00Z,90153.91,12,needs_review,latam,retail,20.1,"escaped ""quote"""
6745,acct_1745,2026-05-22T12:24:00Z,90167.28,13,new,mea,web,20.8,unicode café 東京
6746,acct_1746,2026-05-23T12:25:00Z,90180.65,14,active,na,mobile,21.5,plain note
6747,acct_1747,2026-05-24T12:26:00Z,90194.02,15,paused,eu,partner,22.2,"contains comma, here"
6748,acct_1748,2026-05-25T12:27:00Z,90207.39,16,closed,apac,retail,22.9,"line one
line two"
6749,acct_1749,2026-05-26T12:28:00Z,90220.76,17,archived,latam,web,23.6,"escaped ""quote"""
6750,acct_1750,2026-05-27T12:29:00Z,90234.13,1,needs_review,mea,mobile,24.3,unicode café 東京
6751,acct_1751,2026-05-01T12:30:00Z,90247.50,2,new,na,partner,25,plain note
6752,acct_1752,2026-05-02T12:31:00Z,90260.87,3,active,eu,retail,25.7,"contains comma, here"
6753,acct_1753,2026-05-03T12:32:00Z,90274.24,4,paused,apac,web,26.4,"line one
line two"
6754,acct_1754,2026-05-04T12:33:00Z,90287.61,5,closed,latam,mobile,27.1,"escaped ""quote"""
6755,acct_1755,2026-05-05T12:34:00Z,90300.98,6,archived,mea,partner,27.8,unicode café 東京
6756,acct_1756,2026-05-06T12:35:00Z,90314.35,7,needs_review,na,retail,28.5,plain note
6757,acct_1757,2026-05-07T12:36:00Z,90327.72,8,new,eu,web,29.2,"contains comma, here"
6758,acct_1758,2026-05-08T12:37:00Z,90341.09,9,active,apac,mobile,29.9,"line one
line two"
6759,acct_1759,2026-05-09T12:38:00Z,90354.46,10,paused,latam,partner,30.6,"escaped ""quote"""
6760,acct_1760,2026-05-10T12:39:00Z,90367.83,11,closed,mea,retail,31.3,unicode café 東京
6761,acct_1761,2026-05-11T12:40:00Z,90381.20,12,archived,na,web,32,plain note
6762,acct_1762,2026-05-12T12:41:00Z,90394.57,13,needs_review,eu,mobile,32.7,"contains comma, here"
6763,acct_1763,2026-05-13T12:42:00Z,90407.94,14,new,apac,partner,33.4,"line one
line two"
6764,acct_1764,2026-05-14T12:43:00Z,90421.31,15,active,latam,retail,34.1,"escaped ""quote"""
6765,acct_1765,2026-05-15T12:44:00Z,90434.68,16,paused,mea,web,34.8,unicode café 東京
6766,acct_1766,2026-05-16T12:45:00Z,90448.05,17,closed,na,mobile,35.5,plain note
6767,acct_1767,2026-05-17T12:46:00Z,90461.42,1,archived,eu,partner,36.2,"contains comma, here"
6768,acct_1768,2026-05-18T12:47:00Z,90474.79,2,needs_review,apac,retail,36.9,"line one
line two"
6769,acct_1769,2026-05-19T12:48:00Z,90488.16,3,new,latam,web,37.6,"escaped ""quote"""
6770,acct_1770,2026-05-20T12:49:00Z,90501.53,4,active,mea,mobile,38.3,unicode café 東京
6771,acct_1771,2026-05-21T12:50:00Z,90514.90,5,paused,na,partner,39,plain note
6772,acct_1772,2026-05-22T12:51:00Z,90528.27,6,closed,eu,retail,39.7,"contains comma, here"
6773,acct_1773,2026-05-23T12:52:00Z,90541.64,7,archived,apac,web,40.4,"line one
line two"
6774,acct_1774,2026-05-24T12:53:00Z,90555.01,8,needs_review,latam,mobile,41.1,"escaped ""quote"""
6775,acct_1775,2026-05-25T12:54:00Z,90568.38,9,new,mea,partner,41.8,unicode café 東京
6776,acct_1776,2026-05-26T12:55:00Z,90581.75,10,active,na,retail,42.5,plain note
6777,acct_1777,2026-05-27T12:56:00Z,90595.12,11,paused,eu,web,43.2,"contains comma, here"
6778,acct_1778,2026-05-01T12:57:00Z,90608.49,12,closed,apac,mobile,43.9,"line one
line two"
6779,acct_1779,2026-05-02T12:58:00Z,90621.86,13,archived,latam,partner,44.6,"escaped ""quote"""
6780,acct_1780,2026-05-03T12:59:00Z,90635.23,14,needs_review,mea,retail,45.3,unicode café 東京
6781,acct_1781,2026-05-04T12:00:00Z,90648.60,15,new,na,web,46,plain note
6782,acct_1782,2026-05-05T12:01:00Z,90661.97,16,active,eu,mobile,46.7,"contains comma, here"
6783,acct_1783,2026-05-06T12:02:00Z,90675.34,17,paused,apac,partner,47.4,"line one
line two"
6784,acct_1784,2026-05-07T12:03:00Z,90688.71,1,closed,latam,retail,48.1,"escaped ""quote"""
6785,acct_1785,2026-05-08T12:04:00Z,90702.08,2,archived,mea,web,48.8,unicode café 東京
6786,acct_1786,2026-05-09T12:05:00Z,90715.45,3,needs_review,na,mobile,49.5,plain note
6787,acct_1787,2026-05-10T12:06:00Z,90728.82,4,new,eu,partner,50.2,"contains comma, here"
6788,acct_1788,2026-05-11T12:07:00Z,90742.19,5,active,apac,retail,50.9,"line one
line two"
6789,acct_1789,2026-05-12T12:08:00Z,90755.56,6,paused,latam,web,51.6,"escaped ""quote"""
6790,acct_1790,2026-05-13T12:09:00Z,90768.93,7,closed,mea,mobile,52.3,unicode café 東京
6791,acct_1791,2026-05-14T12:10:00Z,90782.30,8,archived,na,partner,53,plain note
6792,acct_1792,2026-05-15T12:11:00Z,90795.67,9,needs_review,eu,retail,53.7,"contains comma, here"
6793,acct_1793,2026-05-16T12:12:00Z,90809.04,10,new,apac,web,54.4,"line one
line two"
6794,acct_1794,2026-05-17T12:13:00Z,90822.41,11,active,latam,mobile,55.1,"escaped ""quote"""
6795,acct_1795,2026-05-18T12:14:00Z,90835.78,12,paused,mea,partner,55.8,unicode café 東京
6796,acct_1796,2026-05-19T12:15:00Z,90849.15,13,closed,na,retail,56.5,plain note
6797,acct_1797,2026-05-20T12:16:00Z,90862.52,14,archived,eu,web,57.2,"contains comma, here"
6798,acct_1798,2026-05-21T12:17:00Z,90875.89,15,needs_review,apac,mobile,57.9,"line one
line two"
6799,acct_1799,2026-05-22T12:18:00Z,90889.26,16,new,latam,partner,58.6,"escaped ""quote"""
6800,acct_1800,2026-05-23T12:19:00Z,90902.63,17,active,mea,retail,59.3,unicode café 東京
6801,acct_1801,2026-05-24T12:20:00Z,90916.00,1,paused,na,web,60,plain note
6802,acct_1802,2026-05-25T12:21:00Z,90929.37,2,closed,eu,mobile,60.7,"contains comma, here"
6803,acct_1803,2026-05-26T12:22:00Z,90942.74,3,archived,apac,partner,61.4,"line one
line two"
6804,acct_1804,2026-05-27T12:23:00Z,90956.11,4,needs_review,latam,retail,62.1,"escaped ""quote"""
6805,acct_1805,2026-05-01T12:24:00Z,90969.48,5,new,mea,web,62.8,unicode café 東京
6806,acct_1806,2026-05-02T12:25:00Z,90982.85,6,active,na,mobile,63.5,plain note
6807,acct_1807,2026-05-03T12:26:00Z,90996.22,7,paused,eu,partner,64.2,"contains comma, here"
6808,acct_1808,2026-05-04T12:27:00Z,91009.59,8,closed,apac,retail,64.9,"line one
line two"
6809,acct_1809,2026-05-05T12:28:00Z,91022.96,9,archived,latam,web,65.6,"escaped ""quote"""
6810,acct_1810,2026-05-06T12:29:00Z,91036.33,10,needs_review,mea,mobile,66.3,unicode café 東京
6811,acct_1811,2026-05-07T12:30:00Z,91049.70,11,new,na,partner,67,plain note
6812,acct_1812,2026-05-08T12:31:00Z,91063.07,12,active,eu,retail,67.7,"contains comma, here"
6813,acct_1813,2026-05-09T12:32:00Z,91076.44,13,paused,apac,web,68.4,"line one
line two"
6814,acct_1814,2026-05-10T12:33:00Z,91089.81,14,closed,latam,mobile,69.1,"escaped ""quote"""
6815,acct_1815,2026-05-11T12:34:00Z,91103.18,15,archived,mea,partner,69.8,unicode café 東京
6816,acct_1816,2026-05-12T12:35:00Z,91116.55,16,needs_review,na,retail,70.5,plain note
6817,acct_1817,2026-05-13T12:36:00Z,91129.92,17,new,eu,web,71.2,"contains comma, here"
6818,acct_1818,2026-05-14T12:37:00Z,91143.29,1,active,apac,mobile,71.9,"line one
line two"
6819,acct_1819,2026-05-15T12:38:00Z,91156.66,2,paused,latam,partner,72.6,"escaped ""quote"""
6820,acct_1820,2026-05-16T12:39:00Z,91170.03,3,closed,mea,retail,73.3,unicode café 東京
6821,acct_1821,2026-05-17T12:40:00Z,91183.40,4,archived,na,web,74,plain note
6822,acct_1822,2026-05-18T12:41:00Z,91196.77,5,needs_review,eu,mobile,74.7,"contains comma, here"
6823,acct_1823,2026-05-19T12:42:00Z,91210.14,6,new,apac,partner,75.4,"line one
line two"
6824,acct_1824,2026-05-20T12:43:00Z,91223.51,7,active,latam,retail,76.1,"escaped ""quote"""
6825,acct_1825,2026-05-21T12:44:00Z,91236.88,8,paused,mea,web,76.8,unicode café 東京
6826,acct_1826,2026-05-22T12:45:00Z,91250.25,9,closed,na,mobile,77.5,plain note
6827,acct_1827,2026-05-23T12:46:00Z,91263.62,10,archived,eu,partner,78.2,"contains comma, here"
6828,acct_1828,2026-05-24T12:47:00Z,91276.99,11,needs_review,apac,retail,78.9,"line one
line two"
6829,acct_1829,2026-05-25T12:48:00Z,91290.36,12,new,latam,web,79.6,"escaped ""quote"""
6830,acct_1830,2026-05-26T12:49:00Z,91303.73,13,active,mea,mobile,80.3,unicode café 東京
6831,acct_1831,2026-05-27T12:50:00Z,91317.10,14,paused,na,partner,81,plain note
6832,acct_1832,2026-05-01T12:51:00Z,91330.47,15,closed,eu,retail,81.7,"contains comma, here"
6833,acct_1833,2026-05-02T12:52:00Z,91343.84,16,archived,apac,web,82.4,"line one
line two"
6834,acct_1834,2026-05-03T12:53:00Z,91357.21,17,needs_review,latam,mobile,83.1,"escaped ""quote"""
6835,acct_1835,2026-05-04T12:54:00Z,91370.58,1,new,mea,partner,83.8,unicode café 東京
6836,acct_1836,2026-05-05T12:55:00Z,91383.95,2,active,na,retail,84.5,plain note
6837,acct_1837,2026-05-06T12:56:00Z,91397.32,3,paused,eu,web,85.2,"contains comma, here"
6838,acct_1838,2026-05-07T12:57:00Z,91410.69,4,closed,apac,mobile,85.9,"line one
line two"
6839,acct_1839,2026-05-08T12:58:00Z,91424.06,5,archived,latam,partner,86.6,"escaped ""quote"""
6840,acct_1840,2026-05-09T12:59:00Z,91437.43,6,needs_review,mea,retail,87.3,unicode café 東京
6841,acct_1841,2026-05-10T12:00:00Z,91450.80,7,new,na,web,88,plain note
6842,acct_1842,2026-05-11T12:01:00Z,91464.17,8,active,eu,mobile,88.7,"contains comma, here"
6843,acct_1843,2026-05-12T12:02:00Z,91477.54,9,paused,apac,partner,89.4,"line one
line two"
6844,acct_1844,2026-05-13T12:03:00Z,91490.91,10,closed,latam,retail,90.1,"escaped ""quote"""
6845,acct_1845,2026-05-14T12:04:00Z,91504.28,11,archived,mea,web,90.8,unicode café 東京
6846,acct_1846,2026-05-15T12:05:00Z,91517.65,12,needs_review,na,mobile,91.5,plain note
6847,acct_1847,2026-05-16T12:06:00Z,91531.02,13,new,eu,partner,92.2,"contains comma, here"
6848,acct_1848,2026-05-17T12:07:00Z,91544.39,14,active,apac,retail,92.9,"line one
line two"
6849,acct_1849,2026-05-18T12:08:00Z,91557.76,15,paused,latam,web,93.6,"escaped ""quote"""
6850,acct_1850,2026-05-19T12:09:00Z,91571.13,16,closed,mea,mobile,94.3,unicode café 東京
6851,acct_1851,2026-05-20T12:10:00Z,91584.50,17,archived,na,partner,95,plain note
6852,acct_1852,2026-05-21T12:11:00Z,91597.87,1,needs_review,eu,retail,95.7,"contains comma, here"
6853,acct_1853,2026-05-22T12:12:00Z,91611.24,2,new,apac,web,96.4,"line one
line two"
6854,acct_1854,2026-05-23T12:13:00Z,91624.61,3,active,latam,mobile,97.1,"escaped ""quote"""
6855,acct_1855,2026-05-24T12:14:00Z,91637.98,4,paused,mea,partner,97.8,unicode café 東京
6856,acct_1856,2026-05-25T12:15:00Z,91651.35,5,closed,na,retail,98.5,plain note
6857,acct_1857,2026-05-26T12:16:00Z,91664.72,6,archived,eu,web,99.2,"contains comma, here"
6858,acct_1858,2026-05-27T12:17:00Z,91678.09,7,needs_review,apac,mobile,99.9,"line one
line two"
6859,acct_1859,2026-05-01T12:18:00Z,91691.46,8,new,latam,partner,0.6,"escaped ""quote"""
6860,acct_1860,2026-05-02T12:19:00Z,91704.83,9,active,mea,retail,1.3,unicode café 東京
6861,acct_1861,2026-05-03T12:20:00Z,91718.20,10,paused,na,web,2,plain note
6862,acct_1862,2026-05-04T12:21:00Z,91731.57,11,closed,eu,mobile,2.7,"contains comma, here"
6863,acct_1863,2026-05-05T12:22:00Z,91744.94,12,archived,apac,partner,3.4,"line one
line two"
6864,acct_1864,2026-05-06T12:23:00Z,91758.31,13,needs_review,latam,retail,4.1,"escaped ""quote"""
6865,acct_1865,2026-05-07T12:24:00Z,91771.68,14,new,mea,web,4.8,unicode café 東京
6866,acct_1866,2026-05-08T12:25:00Z,91785.05,15,active,na,mobile,5.5,plain note
6867,acct_1867,2026-05-09T12:26:00Z,91798.42,16,paused,eu,partner,6.2,"contains comma, here"
6868,acct_1868,2026-05-10T12:27:00Z,91811.79,17,closed,apac,retail,6.9,"line one
line two"
6869,acct_1869,2026-05-11T12:28:00Z,91825.16,1,archived,latam,web,7.6,"escaped ""quote"""
6870,acct_1870,2026-05-12T12:29:00Z,91838.53,2,needs_review,mea,mobile,8.3,unicode café 東京
6871,acct_1871,2026-05-13T12:30:00Z,91851.90,3,new,na,partner,9,plain note
6872,acct_1872,2026-05-14T12:31:00Z,91865.27,4,active,eu,retail,9.7,"contains comma, here"
6873,acct_1873,2026-05-15T12:32:00Z,91878.64,5,paused,apac,web,10.4,"line one
line two"
6874,acct_1874,2026-05-16T12:33:00Z,91892.01,6,closed,latam,mobile,11.1,"escaped ""quote"""
6875,acct_1875,2026-05-17T12:34:00Z,91905.38,7,archived,mea,partner,11.8,unicode café 東京
6876,acct_1876,2026-05-18T12:35:00Z,91918.75,8,needs_review,na,retail,12.5,plain note
